country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh,name,region,income,net_zero_target,name_y,category,emission_factor_gco2_kwh,decade
KOR,5,2020,66.125,8.48,0.793,117.0,South Korea,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
KOR,6,2020,210.222,46.15,103.009,60.6,South Korea,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
KOR,7,2020,11.064,2.18,9.072,65.6,South Korea,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
KOR,1,2021,47.027,25.56,2.116,45.27,South Korea,Asia-Pacific,High,2050,Solar PV,Renewable,45,2020s
KOR,2,2021,63.67,22.71,0.7,44.59,South Korea,Asia-Pacific,High,2050,Onshore Wind,Renewable,11,2020s
KOR,3,2021,0.0,0.0,0.0,74.0,South Korea,Asia-Pacific,High,2050,Offshore Wind,Renewable,12,2020s
KOR,4,2021,51.501,12.25,1.236,50.1,South Korea,Asia-Pacific,High,2050,Hydropower,Renewable,24,2020s
KOR,5,2021,65.234,8.37,0.783,118.8,South Korea,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
KOR,6,2021,191.654,42.07,93.91,60.1,South Korea,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
KOR,7,2021,10.087,1.99,8.271,65.1,South Korea,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
KOR,1,2022,64.34,34.97,2.895,39.84,South Korea,Asia-Pacific,High,2050,Solar PV,Renewable,45,2020s
KOR,2,2022,75.581,26.96,0.831,41.91,South Korea,Asia-Pacific,High,2050,Onshore Wind,Renewable,11,2020s
KOR,3,2022,0.0,0.0,0.0,74.0,South Korea,Asia-Pacific,High,2050,Offshore Wind,Renewable,12,2020s
KOR,4,2022,51.81,12.32,1.243,51.91,South Korea,Asia-Pacific,High,2050,Hydropower,Renewable,24,2020s
KOR,5,2022,64.33,8.25,0.772,120.6,South Korea,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
KOR,6,2022,166.902,36.64,81.782,61.91,South Korea,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
KOR,7,2022,8.784,1.73,7.203,66.91,South Korea,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
KOR,1,2023,88.028,47.85,3.961,36.0,South Korea,Asia-Pacific,High,2050,Solar PV,Renewable,45,2020s
KOR,2,2023,89.721,32.01,0.987,39.4,South Korea,Asia-Pacific,High,2050,Onshore Wind,Renewable,11,2020s
KOR,3,2023,0.0,0.0,0.0,74.0,South Korea,Asia-Pacific,High,2050,Offshore Wind,Renewable,12,2020s
KOR,4,2023,52.121,12.4,1.251,55.17,South Korea,Asia-Pacific,High,2050,Hydropower,Renewable,24,2020s
KOR,5,2023,63.413,8.13,0.761,122.4,South Korea,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
KOR,6,2023,134.003,29.42,65.661,65.17,South Korea,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
KOR,7,2023,7.053,1.39,5.783,70.17,South Korea,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
KOR,1,2024,109.236,59.38,4.916,36.0,South Korea,Asia-Pacific,High,2050,Solar PV,Renewable,45,2020s
KOR,2,2024,106.506,37.99,1.172,37.03,South Korea,Asia-Pacific,High,2050,Onshore Wind,Renewable,11,2020s
KOR,3,2024,0.0,0.0,0.0,74.0,South Korea,Asia-Pacific,High,2050,Offshore Wind,Renewable,12,2020s
KOR,4,2024,52.433,12.47,1.258,58.35,South Korea,Asia-Pacific,High,2050,Hydropower,Renewable,24,2020s
KOR,5,2024,62.483,8.01,0.75,124.2,South Korea,Asia-Pacific,High,2050,Nuclear,Low-Carbon,12,2020s
KOR,6,2024,100.972,22.17,49.476,68.35,South Korea,Asia-Pacific,High,2050,Natural Gas,Fossil,490,2020s
KOR,7,2024,5.314,1.05,4.357,73.35,South Korea,Asia-Pacific,High,2050,Coal,Fossil,820,2020s
SAU,1,2005,0.144,0.08,0.006,350.0,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2000s
SAU,2,2005,1.89,0.67,0.021,120.0,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2000s
SAU,3,2005,0.0,0.0,0.0,180.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2000s
SAU,4,2005,21.6,5.14,0.518,55.0,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2000s
SAU,5,2005,0.0,0.0,0.0,90.0,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2000s
SAU,6,2005,78.183,17.16,38.31,65.0,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2000s
SAU,7,2005,78.183,15.39,64.11,70.0,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2000s
SAU,1,2006,0.197,0.11,0.009,308.0,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2000s
SAU,2,2006,2.244,0.8,0.025,112.8,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2000s
SAU,3,2006,0.0,0.0,0.0,167.4,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2000s
SAU,4,2006,21.73,5.17,0.522,58.22,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2000s
SAU,5,2006,0.0,0.0,0.0,91.8,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2000s
SAU,6,2006,83.162,18.26,40.749,68.22,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2000s
SAU,7,2006,73.748,14.52,60.473,73.22,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2000s
SAU,1,2007,0.27,0.15,0.012,271.04,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2000s
SAU,2,2007,2.663,0.95,0.029,106.03,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2000s
SAU,3,2007,0.0,0.0,0.0,155.68,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2000s
SAU,4,2007,21.86,5.2,0.525,59.93,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2000s
SAU,5,2007,0.0,0.0,0.0,93.6,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2000s
SAU,6,2007,88.129,19.35,43.183,69.93,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2000s
SAU,7,2007,69.244,13.63,56.78,74.93,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2000s
SAU,1,2008,0.369,0.2,0.017,238.52,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2000s
SAU,2,2008,3.162,1.13,0.035,99.67,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2000s
SAU,3,2008,0.0,0.0,0.0,144.78,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2000s
SAU,4,2008,21.991,5.23,0.528,59.32,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2000s
SAU,5,2008,0.0,0.0,0.0,95.4,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2000s
SAU,6,2008,93.065,20.43,45.602,69.32,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2000s
SAU,7,2008,64.673,12.73,53.032,74.32,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2000s
SAU,1,2009,0.505,0.27,0.023,209.89,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2000s
SAU,2,2009,3.753,1.34,0.041,93.69,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2000s
SAU,3,2009,0.0,0.0,0.0,134.65,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2000s
SAU,4,2009,22.123,5.26,0.531,56.67,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2000s
SAU,5,2009,0.0,0.0,0.0,97.2,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2000s
SAU,6,2009,97.947,21.5,47.994,66.67,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2000s
SAU,7,2009,60.032,11.82,49.226,71.67,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2000s
SAU,1,2010,0.69,0.38,0.031,184.71,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2010,4.455,1.59,0.049,88.07,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2010,0.0,0.0,0.0,125.22,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2010,22.256,5.29,0.534,53.25,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2010,0.0,0.0,0.0,99.0,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2010,102.742,22.55,50.344,63.25,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2010,55.322,10.89,45.364,68.25,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2011,0.944,0.51,0.042,162.54,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2011,5.289,1.89,0.058,82.78,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2011,0.0,0.0,0.0,116.46,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2011,22.389,5.32,0.537,50.64,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2011,0.0,0.0,0.0,100.8,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2011,107.41,23.58,52.631,60.64,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2011,50.546,9.95,41.448,65.64,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2012,1.292,0.7,0.058,143.04,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2012,6.278,2.24,0.069,77.82,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2012,0.0,0.0,0.0,108.31,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2012,22.524,5.36,0.541,50.09,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2012,0.0,0.0,0.0,102.6,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2012,111.899,24.57,54.831,60.09,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2012,45.705,9.0,37.478,65.09,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2013,1.768,0.96,0.08,125.87,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2013,7.452,2.66,0.082,73.15,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2013,0.0,0.0,0.0,100.72,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2013,22.659,5.39,0.544,51.84,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2013,0.0,0.0,0.0,104.4,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2013,116.139,25.5,56.908,61.84,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2013,40.806,8.03,33.461,66.84,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2014,2.419,1.31,0.109,110.77,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2014,8.847,3.16,0.097,68.76,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2014,0.0,0.0,0.0,93.67,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2014,22.795,5.42,0.547,55.08,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2014,0.0,0.0,0.0,106.2,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2014,120.04,26.35,58.82,65.08,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2014,35.856,7.06,29.402,70.08,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2015,3.309,1.8,0.149,97.48,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2015,10.502,3.75,0.116,64.63,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2015,0.0,0.0,0.0,87.12,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2015,22.932,5.45,0.55,58.28,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2015,0.0,0.0,0.0,108.0,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2015,123.483,27.11,60.507,68.28,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2015,30.871,6.08,25.314,73.28,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2016,4.528,2.46,0.204,85.78,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2016,12.466,4.45,0.137,60.76,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2016,0.0,0.0,0.0,81.02,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2016,23.069,5.49,0.554,59.94,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2016,0.0,0.0,0.0,109.8,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2016,126.309,27.73,61.891,69.94,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2016,25.871,5.09,21.214,74.94,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2017,6.194,3.37,0.279,75.48,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2017,14.799,5.28,0.163,57.11,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2017,0.0,0.0,0.0,75.35,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2017,23.208,5.52,0.557,59.27,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2017,0.0,0.0,0.0,111.6,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2017,128.308,28.17,62.871,69.27,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2017,20.887,4.11,17.127,74.27,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2018,8.475,4.61,0.381,66.43,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2018,17.567,6.27,0.193,53.68,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2018,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2018,23.347,5.55,0.56,56.6,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2018,0.0,0.0,0.0,113.4,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2018,129.199,28.36,63.308,66.6,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2018,15.968,3.14,13.094,71.6,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2019,11.595,6.3,0.522,58.46,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2010s
SAU,2,2019,20.854,7.44,0.229,50.46,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2010s
SAU,3,2019,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2010s
SAU,4,2019,23.487,5.59,0.564,53.17,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2010s
SAU,5,2019,0.0,0.0,0.0,115.2,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2010s
SAU,6,2019,128.605,28.23,63.016,63.17,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2010s
SAU,7,2019,11.183,2.2,9.17,68.17,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2010s
SAU,1,2020,15.864,8.62,0.714,51.44,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2020s
SAU,2,2020,24.755,8.83,0.272,47.44,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2020s
SAU,3,2020,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2020s
SAU,4,2020,23.628,5.62,0.567,50.6,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2020s
SAU,5,2020,0.0,0.0,0.0,117.0,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2020s
SAU,6,2020,126.019,27.66,61.749,60.6,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2020s
SAU,7,2020,6.633,1.31,5.439,65.6,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2020s
SAU,1,2021,21.705,11.8,0.977,45.27,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2020s
SAU,2,2021,29.386,10.48,0.323,44.59,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2020s
SAU,3,2021,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2020s
SAU,4,2021,23.77,5.65,0.57,50.1,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2020s
SAU,5,2021,0.0,0.0,0.0,118.8,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2020s
SAU,6,2021,117.059,25.7,57.359,60.1,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2020s
SAU,7,2021,6.161,1.21,5.052,65.1,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2020s
SAU,1,2022,29.695,16.14,1.336,39.84,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2020s
SAU,2,2022,34.884,12.44,0.384,41.91,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2020s
SAU,3,2022,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2020s
SAU,4,2022,23.912,5.69,0.574,51.91,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2020s
SAU,5,2022,0.0,0.0,0.0,120.6,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2020s
SAU,6,2022,105.238,23.1,51.567,61.91,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2020s
SAU,7,2022,5.539,1.09,4.542,66.91,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2020s
SAU,1,2023,40.628,22.09,1.828,36.0,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2020s
SAU,2,2023,41.41,14.77,0.456,39.4,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2020s
SAU,3,2023,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2020s
SAU,4,2023,24.056,5.72,0.577,55.17,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2020s
SAU,5,2023,0.0,0.0,0.0,122.4,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2020s
SAU,6,2023,89.652,19.68,43.929,65.17,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2020s
SAU,7,2023,4.719,0.93,3.87,70.17,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2020s
SAU,1,2024,50.417,27.41,2.269,36.0,Saudi Arabia,Middle East,High,2060,Solar PV,Renewable,45,2020s
SAU,2,2024,49.157,17.54,0.541,37.03,Saudi Arabia,Middle East,High,2060,Onshore Wind,Renewable,11,2020s
SAU,3,2024,0.0,0.0,0.0,74.0,Saudi Arabia,Middle East,High,2060,Offshore Wind,Renewable,12,2020s
SAU,4,2024,24.2,5.76,0.581,58.35,Saudi Arabia,Middle East,High,2060,Hydropower,Renewable,24,2020s
SAU,5,2024,0.0,0.0,0.0,124.2,Saudi Arabia,Middle East,High,2060,Nuclear,Low-Carbon,12,2020s
SAU,6,2024,73.999,16.24,36.26,68.35,Saudi Arabia,Middle East,High,2060,Natural Gas,Fossil,490,2020s
SAU,7,2024,3.895,0.77,3.194,73.35,Saudi Arabia,Middle East,High,2060,Coal,Fossil,820,2020s
ARE,1,2005,0.12,0.07,0.005,350.0,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2000s
ARE,2,2005,1.575,0.56,0.017,120.0,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2000s
ARE,3,2005,0.0,0.0,0.0,180.0,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2000s
ARE,4,2005,18.0,4.28,0.432,55.0,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2000s
ARE,5,2005,0.0,0.0,0.0,90.0,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2000s
ARE,6,2005,65.153,14.3,31.925,65.0,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2000s
ARE,7,2005,65.153,12.82,53.425,70.0,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2000s
ARE,1,2006,0.164,0.09,0.007,308.0,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2000s
ARE,2,2006,1.87,0.67,0.021,112.8,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2000s
ARE,3,2006,0.0,0.0,0.0,167.4,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2000s
ARE,4,2006,18.108,4.31,0.435,58.22,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2000s
ARE,5,2006,0.0,0.0,0.0,91.8,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2000s
ARE,6,2006,69.302,15.21,33.958,68.22,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2000s
ARE,7,2006,61.456,12.1,50.394,73.22,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2000s
ARE,1,2007,0.225,0.12,0.01,271.04,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2000s
ARE,2,2007,2.219,0.79,0.024,106.03,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2000s
ARE,3,2007,0.0,0.0,0.0,155.68,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2000s
ARE,4,2007,18.217,4.33,0.437,59.93,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2000s
ARE,5,2007,0.0,0.0,0.0,93.6,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2000s
ARE,6,2007,73.441,16.12,35.986,69.93,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2000s
ARE,7,2007,57.704,11.36,47.317,74.93,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2000s
ARE,1,2008,0.307,0.17,0.014,238.52,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2000s
ARE,2,2008,2.635,0.94,0.029,99.67,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2000s
ARE,3,2008,0.0,0.0,0.0,144.78,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2000s
ARE,4,2008,18.326,4.36,0.44,59.32,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2000s
ARE,5,2008,0.0,0.0,0.0,95.4,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2000s
ARE,6,2008,77.555,17.03,38.002,69.32,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2000s
ARE,7,2008,53.894,10.61,44.193,74.32,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2000s
ARE,1,2009,0.42,0.23,0.019,209.89,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2000s
ARE,2,2009,3.128,1.12,0.034,93.69,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2000s
ARE,3,2009,0.0,0.0,0.0,134.65,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2000s
ARE,4,2009,18.436,4.38,0.442,56.67,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2000s
ARE,5,2009,0.0,0.0,0.0,97.2,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2000s
ARE,6,2009,81.622,17.92,39.995,66.67,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2000s
ARE,7,2009,50.026,9.85,41.021,71.67,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2000s
ARE,1,2010,0.575,0.31,0.026,184.71,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2010s
ARE,2,2010,3.713,1.32,0.041,88.07,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2010s
ARE,3,2010,0.0,0.0,0.0,125.22,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2010s
ARE,4,2010,18.547,4.41,0.445,53.25,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2010s
ARE,5,2010,0.0,0.0,0.0,99.0,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2010s
ARE,6,2010,85.618,18.8,41.953,63.25,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2010s
ARE,7,2010,46.102,9.07,37.804,68.25,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2010s
ARE,1,2011,0.787,0.43,0.035,162.54,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2010s
ARE,2,2011,4.407,1.57,0.048,82.78,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2010s
ARE,3,2011,0.0,0.0,0.0,116.46,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2010s
ARE,4,2011,18.658,4.44,0.448,50.64,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2010s
ARE,5,2011,0.0,0.0,0.0,100.8,United Arab Emirates,Middle East,High,2050,Nuclear,Low-Carbon,12,2010s
ARE,6,2011,89.508,19.65,43.859,60.64,United Arab Emirates,Middle East,High,2050,Natural Gas,Fossil,490,2010s
ARE,7,2011,42.121,8.29,34.539,65.64,United Arab Emirates,Middle East,High,2050,Coal,Fossil,820,2010s
ARE,1,2012,1.077,0.59,0.048,143.04,United Arab Emirates,Middle East,High,2050,Solar PV,Renewable,45,2010s
ARE,2,2012,5.232,1.87,0.058,77.82,United Arab Emirates,Middle East,High,2050,Onshore Wind,Renewable,11,2010s
ARE,3,2012,0.0,0.0,0.0,108.31,United Arab Emirates,Middle East,High,2050,Offshore Wind,Renewable,12,2010s
ARE,4,2012,18.77,4.46,0.45,50.09,United Arab Emirates,Middle East,High,2050,Hydropower,Renewable,24,2010s
